Date,WIL5000,WIL5000:BofA_AAA,WIL5000:BofA_BBB,WIL5000:BofA_CCC,WIL5000:Gold
2013-10-30,1.0000000000001295,-0.6796135349666826,-0.5073719376959172,0.8563427001923467,-0.7756484923057949
2013-10-31,1.0000000000002802,-0.6756975572498904,-0.5004115339055276,0.8572108395235605,-0.7704605033494628
2013-11-01,1.0000000000002611,-0.6730950741822131,-0.49503128067160573,0.8579995174047823,-0.7659788319107967
2013-11-04,1.000000000000349,-0.6706962335137934,-0.4896680551353795,0.859123920653085,-0.7603143756132671
2013-11-05,1.0000000000003844,-0.6710848660087174,-0.4871517609106415,0.8598620137608749,-0.7557777408986284
2013-11-06,1.000000000000546,-0.6696951035893407,-0.48300807593827144,0.86072915882882,-0.7502967169371049
2013-11-07,1.0000000000003757,-0.668777513964417,-0.47985410667373724,0.8603480685008159,-0.7464155041936389
2013-11-08,1.0000000000003675,-0.6704035696269799,-0.47911025703095755,0.8611767806301084,-0.7435045370348976
2013-11-11,1.0000000000002962,-0.6726676611606098,-0.47873892047776,0.861068019476781,-0.7400594960901726
2013-11-12,1.0000000000004303,-0.6745916449121631,-0.4788765960482956,0.8603362873062548,-0.7367206855409586
2013-11-13,1.000000000000388,-0.6741823561639472,-0.4764814756449852,0.8601471973531718,-0.7336486228939231
2013-11-14,1.0000000000003428,-0.6709942598820675,-0.47076936783678813,0.8594897978253124,-0.7283473589551618
2013-11-15,1.0000000000005687,-0.6671008565390494,-0.46413345165957354,0.8589974909760193,-0.7224237200555709
2013-11-18,1.0000000000005054,-0.6617925431744138,-0.4562980476795485,0.8590564661733174,-0.7172007026822594
2013-11-19,1.0000000000004392,-0.6579658117405824,-0.44923370254871403,0.8588689220466044,-0.7127902473993095
2013-11-20,1.000000000000549,-0.6557010773157661,-0.44372805627881257,0.8584767561526321,-0.7095761021383559
2013-11-21,1.000000000000583,-0.6529189037515076,-0.43734151651078607,0.8586767926858977,-0.7074729600187554
2013-11-22,1.0000000000006375,-0.6485619217882499,-0.42921287258328966,0.8595412777306473,-0.7053163756762281
2013-11-25,1.0000000000005684,-0.6447838397649168,-0.42141355613844017,0.8604798257432688,-0.7034334381148205
2013-11-26,1.0000000000005544,-0.6401855347913497,-0.4127348983229507,0.8614931864288128,-0.7012358902780736
2013-11-27,1.0000000000005176,-0.6373363497762716,-0.4055930119776679,0.8628402960483341,-0.6994860738152777
2013-11-29,1.0000000000004488,-0.6343504806400468,-0.39831582373882374,0.8641871445290012,-0.6974153639399953
2013-12-02,1.0000000000005962,-0.6327935384162827,-0.39241057996426715,0.865163384500243,-0.6963730370404654
2013-12-03,1.0000000000004936,-0.6305483084903326,-0.3861377111434291,0.8659089042402853,-0.6959532474612895
2013-12-04,1.0000000000005882,-0.6305598117290703,-0.38209265514968643,0.8667581651934514,-0.6956407240992072
2013-12-05,1.0000000000005058,-0.6303352551604704,-0.3778209388694039,0.867220498780542,-0.6951526634815308
2013-12-06,1.0000000000003462,-0.6290387665956783,-0.37221869539953756,0.8681682347174701,-0.6935421940355876
2013-12-09,1.0000000000004292,-0.6259041226444243,-0.3642942258112428,0.8691170885920831,-0.6912375174669251
2013-12-10,1.0000000000006175,-0.6218816888814359,-0.3552342417878841,0.8699251349132984,-0.688250186737559
2013-12-11,1.0000000000006288,-0.6194477905283917,-0.3479728259072758,0.8695980767138614,-0.6843969503500753
2013-12-12,1.0000000000006903,-0.6166256317549338,-0.34118180873393844,0.8691559782911354,-0.6827790613441131
2013-12-13,1.0000000000005758,-0.6131238723126052,-0.33345359305202293,0.8689127924329968,-0.6801811889199705
2013-12-16,1.0000000000006632,-0.6093590176593723,-0.3252369732076377,0.8691816812980696,-0.6789606965894602
2013-12-17,1.0000000000006828,-0.6043121615674291,-0.315326516748842,0.8692411953970494,-0.6779047639595608
2013-12-18,1.0000000000007472,-0.5991527080990142,-0.3050868198698958,0.8701905096083425,-0.678085151959435
2013-12-19,1.0000000000007017,-0.5937408845691172,-0.2946651852074774,0.8713003282802281,-0.679023734424885
2013-12-20,1.0000000000007143,-0.584164484250914,-0.2798182878705827,0.8730299216354598,-0.6779823022973239
2013-12-23,1.000000000000698,-0.5737113844279942,-0.2633106552597394,0.8749089944380181,-0.6774045244802812
2013-12-27,1.0000000000004803,-0.56351164615169,-0.24555004918954326,0.8766834820760665,-0.6753306624510685
2013-12-30,1.0000000000004376,-0.5527745184336784,-0.22697168629821915,0.8784722355051549,-0.6755748430888547
2014-01-02,1.0000000000004379,-0.5429822843133615,-0.2087777260868586,0.880311137958626,-0.6749839287150454
2014-01-03,1.0000000000006055,-0.5349098922397151,-0.1929720382635938,0.8822034697003079,-0.6767376184824109
2014-01-06,1.0000000000004863,-0.5256243284283945,-0.17562565440060837,0.8841353687567575,-0.6782647945982309
2014-01-07,1.0000000000005302,-0.5136181670333482,-0.1546543008896564,0.8865486580037651,-0.6793629983073446
2014-01-08,1.0000000000004812,-0.49876868225908433,-0.13073514352417753,0.8902262157082491,-0.6824243973075674
2014-01-09,1.0000000000005516,-0.4847023114315773,-0.10796046255401046,0.8927485626893922,-0.6858899274664371
2014-01-10,1.0000000000005687,-0.4630346753696057,-0.07817985001741583,0.8961275943527044,-0.6868946645099867
2014-01-13,1.0000000000005764,-0.43955668010701565,-0.04651387689759249,0.8988988445344854,-0.6878168311513586
2014-01-14,1.0000000000004658,-0.41726838999262317,-0.01612053849095003,0.9018656233137898,-0.6865261086890522
2014-01-15,1.0000000000006146,-0.39501629827189294,0.015019367573595272,0.9050819876237279,-0.6849180986075638
2014-01-16,1.0000000000004199,-0.37214332522672605,0.04623376387730528,0.9078271577946012,-0.6839649019053082
2014-01-17,1.0000000000005413,-0.3478497527555837,0.07830785109712644,0.9105587877798701,-0.6809157434973379
2014-01-21,1.000000000000543,-0.3225410515943823,0.110768541691924,0.9135338696599112,-0.678137352392227
2014-01-22,1.0000000000004006,-0.29635118645721087,0.145220191977471,0.916858724085733,-0.6742014589625116
2014-01-23,1.000000000000493,-0.26776968702675513,0.1798145119219791,0.9199122460833067,-0.6690128450305152
2014-01-24,1.0000000000005376,-0.2413108053683407,0.21158167538330494,0.9218723679493965,-0.6643698532230193
2014-01-27,1.0000000000006404,-0.21084014900477188,0.2484228657069422,0.9253596273681834,-0.6587566394795701
2014-01-28,1.000000000000689,-0.1791525417477736,0.286024278969178,0.9286937840074799,-0.6543844820441418
2014-01-29,1.0000000000007214,-0.15142404491492537,0.31633575405396014,0.9308864283460295,-0.6506846113037427
2014-01-30,1.000000000000739,-0.12414980780106932,0.3461491869124529,0.9349276776004156,-0.6490133762699173
2014-01-31,1.0000000000006244,-0.0963250973212387,0.37586088081370067,0.9377619198775613,-0.6479416720963153
2014-02-03,1.0000000000007832,-0.06944889724350707,0.4032043084075034,0.9385602552338477,-0.6449753878606428
2014-02-04,1.000000000000784,-0.045595657830968826,0.42718482476952935,0.9399579618629054,-0.6424473492378828
2014-02-05,1.000000000000782,-0.023116484540622356,0.4500759436982718,0.9406547804701786,-0.6396097502421001
2014-02-06,1.0000000000008629,-0.003115826613498605,0.4713412633364859,0.9413091774644406,-0.6387252754964073
2014-02-07,1.0000000000008458,0.020098339840078104,0.4939673260847609,0.942513831361175,-0.6379085219282229
2014-02-10,1.000000000000754,0.048508862597120575,0.5219577998570233,0.9442347009288511,-0.6350032245608216
2014-02-11,1.0000000000008407,0.07215666299247447,0.5452123330615093,0.9457782202212134,-0.631824780253739
2014-02-12,1.0000000000007272,0.09464198364417212,0.5682992378342488,0.9476352229115632,-0.6279303033039562
2014-02-13,1.0000000000006035,0.12167907890978204,0.593238071844779,0.9498082858494973,-0.6223527040729234
2014-02-14,1.0000000000007903,0.14966299743527742,0.6184186586680415,0.9530330879240085,-0.6108587364576964
2014-02-18,1.0000000000007672,0.18163304760421983,0.6447244906406351,0.9556474217996348,-0.5987450736318697
2014-02-19,1.0000000000008051,0.21335494973369654,0.6707032694145797,0.9579054120582577,-0.5874655988422928
2014-02-20,1.000000000000536,0.2381683747695775,0.6902588971632673,0.9599145424834605,-0.5768411478914555
2014-02-21,1.0000000000004108,0.2676923949370652,0.7100551223255248,0.9615311180670698,-0.5642097506975241
2014-02-24,1.0000000000006863,0.29587621063455005,0.7285284195934599,0.9629991018582916,-0.5479856082893586
2014-02-25,1.0000000000005724,0.32754692906541516,0.7471909834714582,0.965068037628221,-0.5295902082158389
2014-02-26,1.0000000000006084,0.3617472842533483,0.7648462132461621,0.9663237577774498,-0.5125213485929632
2014-02-27,1.0000000000006084,0.39713533220070024,0.7824046892095988,0.9678075694036847,-0.49358121132445176
2014-02-28,1.000000000000682,0.43806725535164864,0.8015207924440653,0.9690985711198836,-0.47336989101019533
2014-03-03,1.0000000000006612,0.47592019203973845,0.8174037243278228,0.9694859280528876,-0.450465071514553
2014-03-04,1.0000000000006246,0.5035954444917622,0.8294522175254738,0.9701492738837153,-0.43001245541305533
2014-03-05,1.0000000000007434,0.5272644963174873,0.8393925853093996,0.9707848926994479,-0.40920459619654737
2014-03-06,1.00000000000066,0.5515197895782022,0.8492305976685491,0.9711585819672854,-0.38577099692105477
2014-03-07,1.000000000000675,0.5730730565447784,0.858740754719792,0.9718208239146299,-0.36293871149887136
2014-03-10,1.0000000000006348,0.5952347031144284,0.8675423537994886,0.9720162754152174,-0.33948830417532494
2014-03-11,1.000000000000637,0.6225541559969716,0.8795712461168883,0.9724556866815603,-0.31503291620336127
2014-03-12,1.0000000000006737,0.6453962488529853,0.8893736683543736,0.9728604315271546,-0.2872315259367139
2014-03-13,1.0000000000007068,0.6656833389227194,0.8963735995559605,0.9729391296028728,-0.26437100329676966
2014-03-14,1.0000000000007303,0.6808880033637441,0.9020224340581903,0.9733472375381826,-0.23642056373398934
2014-03-17,1.0000000000007252,0.6920160243024626,0.9061082687102594,0.9737003482116462,-0.22221841731306938
2014-03-18,1.0000000000007385,0.7001615073036588,0.9085207418710832,0.9738495499370999,-0.21102760322455855
2014-03-19,1.0000000000008245,0.706123039854799,0.9096247954921965,0.9736572065236099,-0.20766027507626308
2014-03-20,1.0000000000009237,0.7096976720962535,0.9100062274601314,0.9733133388428103,-0.20734479961901522
2014-03-21,1.0000000000008422,0.7157369009854893,0.9108621689215336,0.973066172757366,-0.2156771923390177
2014-03-24,1.0000000000008922,0.7233916271409981,0.9120219305171366,0.9727949504071808,-0.22935644595057927
2014-03-25,1.0000000000008091,0.7336842512191796,0.9140293860976628,0.9726675841570986,-0.2547291363307649
2014-03-26,1.00000000000083,0.7433106954925761,0.915001690972214,0.9722347076780982,-0.26832791593988553
2014-03-27,1.000000000000796,0.7540181944486585,0.9162068172625389,0.9717503874331201,-0.2814041658486126
2014-03-28,1.0000000000007356,0.7641311199137836,0.9174248177800909,0.9713873312520358,-0.29556502345736435
2014-03-31,1.000000000000839,0.7657748014867707,0.9170896596829194,0.9712230442659033,-0.31813818794634385
2014-04-01,1.0000000000008888,0.7700908197902857,0.9174596879351222,0.9712467933419996,-0.33561711704214126
2014-04-02,1.000000000000971,0.7733627429406594,0.9178452738460186,0.9713692873755142,-0.34571996490109
2014-04-03,1.0000000000009375,0.7755034253786971,0.9180718425545961,0.9714250071701924,-0.35752990147522273
2014-04-04,1.0000000000008917,0.7791990624442893,0.9176729931010343,0.9711548576535356,-0.3606138207221437
2014-04-07,1.000000000001074,0.780069082988427,0.9155501619835889,0.9701198679881218,-0.3647696924816611
2014-04-08,1.000000000001044,0.7825874431434154,0.9141556579036308,0.9695175756475238,-0.36638949559528666
2014-04-09,1.0000000000011064,0.7880504969290368,0.9144782893259107,0.9694773512992482,-0.36773354052736107
2014-04-10,1.00000000000123,0.7900733728928871,0.9114224001592023,0.9679233291889549,-0.3671677800934475
2014-04-11,1.0000000000012375,0.7871454519894351,0.9061225443235418,0.9656919566528995,-0.3696296738504898
2014-04-14,1.000000000001202,0.7879769246340604,0.9030672310308516,0.9642209248440412,-0.368877070370758
2014-04-15,1.0000000000013138,0.7899915600784162,0.901184875604167,0.9633073371047003,-0.36656246203406095
2014-04-16,1.0000000000013807,0.793184770247592,0.901027176559434,0.9631597564814367,-0.3625184022872812
2014-04-17,1.0000000000012446,0.7960980591425296,0.9012172027946508,0.9630285438119539,-0.3583704891917331
2014-04-22,1.0000000000011429,0.7993235392227902,0.9017971946202625,0.9630799044717026,-0.3567509693983966
2014-04-23,1.000000000001093,0.803451746447766,0.902159702256327,0.9630165049892703,-0.35474211837339953
2014-04-24,1.0000000000011995,0.8068636180439764,0.9025111075936929,0.9629024206843676,-0.3518677027445312
2014-04-25,1.0000000000013143,0.8082494254804612,0.9014509813536011,0.9622903362478901,-0.3488853921970795
2014-04-28,1.000000000001276,0.810478349834016,0.9007131347360201,0.9617181169111373,-0.3475074789380585
2014-04-29,1.0000000000013318,0.810807698879476,0.9001267027107444,0.9616716808056031,-0.3457756939862879
2014-04-30,1.0000000000012923,0.8125659196705012,0.8997725428076481,0.9618631902240818,-0.3458449472053821
2014-05-01,1.0000000000014662,0.8133748569408366,0.8990177556888453,0.962020056590352,-0.3477834373321382
2014-05-02,1.0000000000014488,0.8140474490275309,0.8980204087560216,0.9619050092425648,-0.3533610075515449
2014-05-06,1.000000000001575,0.8145775422289614,0.8961147448454362,0.9611726660587002,-0.35629337709009834
2014-05-07,1.000000000001422,0.8159779882341452,0.8948948217192667,0.9608911303066501,-0.35744572162697613
2014-05-08,1.0000000000015157,0.8171814509297674,0.8932164590048002,0.9602661941862208,-0.3582470053258421
2014-05-09,1.0000000000016065,0.8184609601148172,0.8920732631339698,0.9597194368275942,-0.3539838354789172
2014-05-12,1.0000000000016236,0.819364391783249,0.8918958147836642,0.9596799298014813,-0.34979103451876775
2014-05-13,1.0000000000015907,0.820154103634685,0.8913829308792688,0.9594604432069299,-0.3461963672575148
2014-05-14,1.0000000000016145,0.8189207790421756,0.8895099089534931,0.9588395154635504,-0.34101477215845516
2014-05-15,1.0000000000018563,0.8145172990088648,0.8855385641892873,0.9577765503031734,-0.3297364756813318
2014-05-16,1.0000000000016989,0.81023327394271,0.882141262682161,0.9569560172929121,-0.318911519768499
2014-05-19,1.000000000001622,0.8079647080666252,0.8797990074457004,0.9561917532191476,-0.3051692225574827
2014-05-20,1.0000000000016482,0.8035725475969024,0.8758566635005558,0.95492299739247,-0.2933353250416232
2014-05-21,1.0000000000015739,0.8006398398098015,0.8731689120471242,0.9540489090615524,-0.2802552007728639
2014-05-22,1.000000000001743,0.7994193954824081,0.8714645598954736,0.9533706298192629,-0.26502511687446123
2014-05-23,1.0000000000017544,0.8028351735838639,0.8719348881024747,0.9533980028146791,-0.2372805199601159
2014-05-27,1.0000000000018119,0.8047728830938187,0.8721158782139249,0.9534347060511837,-0.21058122966519147
2014-05-28,1.0000000000015687,0.8074512858983236,0.8721308261834492,0.9534303094596803,-0.18741698441083982
2014-05-29,1.0000000000016571,0.8089013452276661,0.872066899881228,0.9539247414841869,-0.16621023576136962
2014-05-30,1.0000000000016287,0.8091806145532671,0.8714751982581112,0.9539849755393313,-0.14877810201021666
2014-06-02,1.0000000000017177,0.8075500296970727,0.8702853866850233,0.9538969348845502,-0.13241924755526932
2014-06-03,1.0000000000020193,0.8058434262159373,0.8692076921943419,0.9537809823590864,-0.11514475203615136
2014-06-04,1.000000000002061,0.8048641482121568,0.8684713167796334,0.9535367366662814,-0.09856966814249196
2014-06-05,1.000000000002001,0.8035408068839139,0.8679023921030695,0.9532390806432895,-0.09014697099570095
2014-06-06,1.0000000000018623,0.8022976291357343,0.8676074167780345,0.9529473512408678,-0.08218052332065688
2014-06-09,1.0000000000019895,0.8006159798451737,0.8671747426730587,0.9527161832680427,-0.080860433329223
2014-06-10,1.0000000000020242,0.7985446928326181,0.8666219539419602,0.9525012071291755,-0.08032916533506018
2014-06-11,1.0000000000021032,0.7967076644784665,0.8661637645937783,0.9524597841826825,-0.07757051454878142
2014-06-12,1.0000000000018736,0.7957722157673677,0.865790907326735,0.9523497915771779,-0.07651044274075756
2014-06-13,1.000000000001952,0.7960451285463291,0.866146148741406,0.9525431605480108,-0.07687445556067622
2014-06-16,1.0000000000019071,0.7961172239442322,0.8664575691988271,0.9526379118791917,-0.06302436930006769
2014-06-17,1.0000000000020712,0.7956629658907236,0.8664904460780987,0.9527155041075168,-0.05281774433343756
2014-06-18,1.0000000000020224,0.7958815060859774,0.8667716530828665,0.9526466776833563,-0.04769529109971662
2014-06-19,1.0000000000018283,0.7969819668340209,0.8674702424043701,0.9526417845816969,-0.03814588631007761
2014-06-20,1.0000000000018114,0.7990884212364427,0.8685032506129446,0.9525967822385937,-0.02037967923964072
